row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
476,1024116,1,Alabama,AL,"Autauga County","Phenix City",Autaugaville,Track,Track,36870,334,6146699,19786,32.4815891,-85.0367586
477,1024126,1,Alabama,AL,"Autauga County","Phenix City",Autaugaville,Track,Track,36868,334,62539017,381589,32.436776,-85.0748664
478,1024136,1,Alabama,AL,"Autauga County","Phenix City",Autaugaville,Track,Track,36868,334,446860783,1401991,32.2688008,-85.3491716
479,1024146,1,Alabama,AL,"Autauga County",Moody,Autaugaville,Track,Track,35004,205,84609138,336997,33.6147327,-86.403975
480,1024156,1,Alabama,AL,"Autauga County","Pell City",Autaugaville,Track,Track,35128,205,47375621,5690122,33.5644016,-86.2404965
481,1024166,1,Alabama,AL,"Autauga County",Ashville,Autaugaville,Track,Track,35953,205,206142024,6926905,33.8613957,-86.1939665
482,1024176,1,Alabama,AL,"Autauga County",Odenville,Autaugaville,Track,Track,35120,205,145753222,539155,33.7171728,-86.3824822
483,1024186,1,Alabama,AL,"Autauga County",Hoover,Autaugaville,Track,Track,35242,205,9616603,82630,33.4410183,-86.678391
484,1024196,1,Alabama,AL,"Autauga County",Birmingham,Autaugaville,Track,Track,35242,205,28629556,3263418,33.4506559,-86.6285645
485,1024206,1,Alabama,AL,"Autauga County",Hoover,Autaugaville,Track,Track,35242,205,10958163,801615,33.3868168,-86.7579464
486,1024216,1,Alabama,AL,"Autauga County",Pelham,Autaugaville,Track,Track,35124,205,13760163,27651,33.3206714,-86.7920551
487,1024226,1,Alabama,AL,"Autauga County",Alabaster,Autaugaville,Track,Track,35007,205,5406206,59035,33.2535295,-86.8084054
488,1024236,1,Alabama,AL,"Autauga County",Birmingham,Autaugaville,Track,Track,35242,205,8431021,62231,33.3800273,-86.7161945
489,1024246,1,Alabama,AL,"Autauga County",Maylene,Autaugaville,Track,Track,35114,205,34128010,286256,33.2309343,-86.9001761
490,1024256,1,Alabama,AL,"Autauga County",Montevallo,Autaugaville,Track,Track,35115,205,27731854,230889,33.1051532,-86.8316133
491,1024266,1,Alabama,AL,"Autauga County",Alabaster,Autaugaville,Track,Track,35007,205,25138481,364100,33.1840157,-86.8452865
492,1024276,1,Alabama,AL,"Autauga County",Alabaster,Autaugaville,Track,Track,35007,205,109919048,2193785,33.2328201,-86.7308277
493,1024286,1,Alabama,AL,"Autauga County",Wilsonville,Autaugaville,Track,Track,35186,205,124675796,6763556,33.2789886,-86.500775
494,1024296,1,Alabama,AL,"Autauga County",Panola,Autaugaville,Track,Track,35477,205,536090556,10788078,32.863881,-88.2623312
495,1024306,1,Alabama,AL,"Autauga County",Oxford,Autaugaville,Track,Track,36203,256,81129130,379011,33.5387971,-85.8620266
496,1024316,1,Alabama,AL,"Autauga County",Talladega,Autaugaville,Track,Track,35160,256,110181078,13835702,33.4863993,-86.2098235
497,1024326,1,Alabama,AL,"Autauga County",Talladega,Autaugaville,Track,Track,35160,256,6640370,903,33.4317569,-86.0994543
498,1024336,1,Alabama,AL,"Autauga County",Childersburg,Autaugaville,Track,Track,35044,256,61685490,4098753,33.2597282,-86.3714709
499,1024346,1,Alabama,AL,"Autauga County",Sylacauga,Autaugaville,Track,Track,35150,256,83495162,1251432,33.1485144,-86.2131565
500,1024356,1,Alabama,AL,"Autauga County",Sylacauga,Autaugaville,Track,Track,35150,256,8089204,8552,33.145858,-86.250449
501,1024366,1,Alabama,AL,"Autauga County","Alexander City",Autaugaville,Track,Track,35010,256,28825056,45488,32.9486832,-85.9841238
502,1024376,1,Alabama,AL,"Autauga County",Dadeville,Autaugaville,Track,Track,36853,256,311017327,1997552,32.88789,-85.6951867
503,1024386,1,Alabama,AL,"Autauga County",Dadeville,Autaugaville,Track,Track,36853,256,147998867,32336900,32.7193296,-85.799826
504,1024396,1,Alabama,AL,"Autauga County",Tuscaloosa,Autaugaville,Track,Track,35406,205,27958537,3117370,33.2801674,-87.4861527
505,1024406,1,Alabama,AL,"Autauga County",Northport,Autaugaville,Track,Track,35475,205,28237157,562524,33.2870635,-87.577686
506,1024416,1,Alabama,AL,"Autauga County",Buhl,Autaugaville,Track,Track,35446,205,169522816,1463354,33.2005768,-87.7377348
507,1024426,1,Alabama,AL,"Autauga County",Tuscaloosa,Autaugaville,Track,Track,35406,205,11076669,1962409,33.2690466,-87.5203662
508,1024436,1,Alabama,AL,"Autauga County",Brookwood,Autaugaville,Track,Track,35444,205,410573152,10323554,33.3241425,-87.3313594
509,1024446,1,Alabama,AL,"Autauga County",Cottondale,Autaugaville,Track,Track,35453,205,255828991,1502466,33.1420294,-87.3825437
510,1024456,1,Alabama,AL,"Autauga County",Cottondale,Autaugaville,Track,Track,35453,205,5992844,16713,33.1930468,-87.4548608
511,1024466,1,Alabama,AL,"Autauga County",Tuscaloosa,Autaugaville,Track,Track,35405,205,1704451,0,33.1932756,-87.5832845
512,1024476,1,Alabama,AL,"Autauga County",Tuscaloosa,Autaugaville,Track,Track,35401,205,1868964,0,33.1887632,-87.5423908
513,1024486,1,Alabama,AL,"Autauga County",Tuscaloosa,Autaugaville,Track,Track,35404,205,12325885,108719,33.1807268,-87.4937929
514,1024496,1,Alabama,AL,"Autauga County",Tuscaloosa,Autaugaville,Track,Track,35405,205,5143284,0,33.1762981,-87.5397897
515,1024506,1,Alabama,AL,"Autauga County",Holt,Autaugaville,Track,Track,35404,205,6641779,189874,33.2184585,-87.495102
516,1024516,1,Alabama,AL,"Autauga County",Jasper,Autaugaville,Track,Track,35503,205,30020181,254512,33.8786756,-87.3033145
517,1024526,1,Alabama,AL,"Autauga County",Jasper,Autaugaville,Track,Track,35504,205,39418578,414937,33.8698205,-87.18725
518,1024536,1,Alabama,AL,"Autauga County",Nauvoo,Autaugaville,Track,Track,35578,205,153528165,704066,33.9445989,-87.4646876
519,1024546,1,Alabama,AL,"Autauga County",Oakman,Autaugaville,Track,Track,35579,205,447906545,9543013,33.666598,-87.3615093
520,1024556,1,Alabama,AL,"Autauga County",Cordova,Autaugaville,Track,Track,35550,205,114531672,2993518,33.7269845,-87.1886153
521,1024566,1,Alabama,AL,"Autauga County",Sipsey,Autaugaville,Track,Track,35584,205,94852443,1007812,33.8481176,-87.0365448
522,1024576,1,Alabama,AL,"Autauga County",Leroy,Autaugaville,Track,Track,36548,251,603093386,10961276,31.4174426,-88.0504262
523,1024586,1,Alabama,AL,"Autauga County",Camden,Autaugaville,Track,Track,36726,334,445513253,21674103,32.012374,-87.2921068
524,1024596,1,Alabama,AL,"Autauga County","Pine Apple",Autaugaville,Track,Track,36768,251,973585771,2934323,31.8936393,-87.1386589
525,1024606,1,Alabama,AL,"Autauga County","Double Springs",Autaugaville,Track,Track,35553,205,471342813,13274862,34.1268793,-87.3831356
526,1024616,1,Alabama,AL,"Autauga County",Haleyville,Autaugaville,Track,Track,35565,205,184358361,787177,34.1936265,-87.5492688
527,2027,2,Alaska,AK,"Aleutians East Borough","Eagle River","Akutan city",Track,Track,99577,907,9185110,0,61.3286309,-149.5379974
528,20217,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,2494426,0,61.2167015,-149.7927444
529,20227,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,2163759,0,61.2032461,-149.824025
530,20237,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99517,907,1612672,0,61.1879482,-149.9226985
531,20247,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,2731183,0,61.1594375,-149.8193627
532,20257,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99516,907,85707800,11963944,61.0532891,-149.7028074
533,20267,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99701,907,4544912,92072,64.8328149,-147.7589866
534,20277,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99701,907,63667440,659397,64.8899711,-147.5765503
537,201360,2,Alaska,AK,"Kusilvak Census Area",Alakanuk,"Alakanuk city",City,place,99554,907,76485032,26008972,62.71116,-164.644712
538,201370,2,Alaska,AK,"Denali Borough",Anderson,"Anderson city",City,place,99744,907,113285111,9169124,64.308281,-149.163187
539,201380,2,Alaska,AK,"North Slope Borough",Barrow,"Barrow city",City,place,99723,907,48786920,6890236,71.2535,-156.800072
540,201390,2,Alaska,AK,"Northwest Arctic Borough",Buckland,"Buckland city",City,place,99727,907,3640031,417369,65.975886,-161.138732
541,201400,2,Alaska,AK,"Kusilvak Census Area",Chevak,"Chevak city",City,place,99563,907,2562639,54920,61.531066,-165.597199
542,201410,2,Alaska,AK,"Bethel Census Area",Chuathbaluk,"Chuathbaluk city",City,place,99557,907,8976837,4460271,61.575539,-159.24707
543,201420,2,Alaska,AK,"Valdez-Cordova Census Area","Copper Center","Copper Center",CDP,place,99573,907,32391024,0,61.984549,-145.354343
544,201430,2,Alaska,AK,"Dillingham Census Area",Dillingham,"Dillingham city",City,place,99576,907,86946428,7195792,59.060472,-158.532223
545,201440,2,Alaska,AK,"Fairbanks North Star Borough","Eielson Afb","Eielson AFB",CDP,place,99702,907,76750273,3708848,64.6733,-147.059464
546,201450,2,Alaska,AK,"Aleutians East Borough","False Pass","False Pass city",City,place,99583,907,69890025,106542449,54.872441,-163.334268
547,201460,2,Alaska,AK,"Kenai Peninsula Borough",Homer,"Fox River",CDP,place,99603,907,324760949,7471113,59.894505,-151.007044
548,201470,2,Alaska,AK,"Fairbanks North Star Borough",Fairbanks,Goldstream,CDP,place,99709,907,222739445,95236,64.951999,-147.970602
549,201480,2,Alaska,AK,"Denali Borough",Healy,Healy,CDP,place,99743,907,1779228859,525614,63.959632,-148.970842
550,201490,2,Alaska,AK,"Yukon-Koyukuk Census Area",Hughes,"Hughes city",City,place,99745,907,7799108,0,66.044722,-154.237175
551,201500,2,Alaska,AK,"North Slope Borough",Kaktovik,"Kaktovik city",City,place,99747,907,1869960,583166,70.121285,-143.627752
552,201510,2,Alaska,AK,"Northwest Arctic Borough",Kiana,"Kiana city",City,place,99749,907,482353,0,66.971322,-160.437625
553,201520,2,Alaska,AK,"Kodiak Island Borough",Kodiak,"Kodiak city",City,place,99615,907,9003031,4042002,57.792391,-152.404536
554,201530,2,Alaska,AK,"Bethel Census Area",Kwethluk,"Kwethluk city",City,place,99621,907,26047286,4035211,60.793216,-161.43139
555,201540,2,Alaska,AK,"Ketchikan Gateway Borough",Ketchikan,Loring,CDP,place,99901,907,1434002,200593,55.606676,-131.639976
556,201550,2,Alaska,AK,"Bethel Census Area",Mekoryuk,"Mekoryuk city",City,place,99630,907,16491474,14094,60.370781,-166.266749
557,201560,2,Alaska,AK,"Haines Borough",Haines,"Mud Bay",CDP,place,99827,907,31359224,62881,59.151183,-135.356493
558,201570,2,Alaska,AK,"Yukon-Koyukuk Census Area",Allakaket,"New Allakaket",CDP,place,99720,907,6350272,978129,66.538603,-152.621292
559,201580,2,Alaska,AK,"Northwest Arctic Borough",Noatak,Noatak,CDP,place,99761,907,41968766,1778545,67.589497,-163.010332
560,201590,2,Alaska,AK,"Kusilvak Census Area","Sheldon Point","Nunam Iqua city",City,place,99666,907,31421019,16447187,62.506535,-164.900384
561,201600,2,Alaska,AK,"Petersburg Borough",Petersburg,Petersburg,CDP,place,99833,907,114295601,3884325,56.754283,-132.873808
562,201610,2,Alaska,AK,"Matanuska-Susitna Borough",Anchorage,"Point MacKenzie",CDP,place,99501,907,395024280,6304383,61.355597,-150.16935
563,201620,2,Alaska,AK,"Prince of Wales-Hyder Census Area","Port Protection","Port Protection",CDP,place,99950,907,9645413,475410,56.331881,-133.60642
564,201630,2,Alaska,AK,"Aleutians West Census Area","St. George","St. George city",City,place,99591,907,90002615,382165049,56.592794,-169.624378
565,201640,2,Alaska,AK,"Northwest Arctic Borough",Selawik,"Selawik city",City,place,99770,907,7582133,3060641,66.590751,-160.001206
566,201650,2,Alaska,AK,"Skagway Municipality",Skagway,Skagway,CDP,place,99840,907,24478109,123838,59.46436,-135.275151
567,201660,2,Alaska,AK,"Yukon-Koyukuk Census Area","Stevens Village","Stevens Village",CDP,place,99774,907,30141336,4265921,66.023707,-149.080314
568,201670,2,Alaska,AK,"Yukon-Koyukuk Census Area",Tanana,"Tanana city",City,place,99777,907,28595093,12025525,65.184555,-152.054643
569,201680,2,Alaska,AK,"Valdez-Cordova Census Area",Glennallen,Tolsona,CDP,place,99588,907,117291576,3076197,62.068635,-146.123116
570,201690,2,Alaska,AK,"Nome Census Area",Unalakleet,"Unalakleet city",City,place,99684,907,9411703,6659734,63.895578,-160.798136
571,201700,2,Alaska,AK,"Southeast Fairbanks Census Area","Delta Junction",Whitestone,CDP,place,99737,907,18298887,0,64.152838,-145.906385
574,202127,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836
575,202137,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99654,907,18404160,1898395,61.5861668,-149.3235509
579,202177,2,Alaska,AK,"Aleutians East Borough",Chugiak,"Akutan city",Track,Track,99567,907,168793575,15079525,61.3488245,-149.3997957
580,202187,2,Alaska,AK,"Aleutians East Borough","Eagle River","Akutan city",Track,Track,99577,907,14753110,260379,61.3098218,-149.5060219
581,202197,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99501,907,2371512,9966854,61.2295599,-149.8930372
582,202207,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99504,907,1979230,0,61.2170818,-149.7672141
583,202217,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99504,907,2936374,0,61.2233721,-149.7233267
584,202227,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,2338007,0,61.2030942,-149.7923741
585,202237,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99501,907,1749931,0,61.2102868,-149.8759839
586,202247,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99517,907,2720664,6843539,61.2011597,-149.9490164
587,202257,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,3335293,36177,61.1918104,-149.8532543
588,202267,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99508,907,4978010,175004,61.1910849,-149.803004
589,202277,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99504,907,2525341,102891,61.2022012,-149.7644057
590,202287,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,1748053,0,61.1738815,-149.848285
591,202297,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99503,907,4483867,0,61.1839061,-149.8805455
592,202307,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99517,907,1612672,0,61.1879482,-149.9226985
593,202317,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99502,907,50814201,225502518,61.1648107,-150.1778033
594,202327,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99502,907,4184086,19798,61.1478499,-149.9252509
595,202337,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99518,907,4577740,0,61.1593799,-149.8999659
596,202347,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,2731183,0,61.1594375,-149.8193627
597,202357,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99515,907,7416313,22755652,61.122781,-149.9633763
598,202367,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99507,907,1978662,0,61.130389,-149.8453664
599,202377,2,Alaska,AK,"Aleutians East Borough",Anchorage,"Akutan city",Track,Track,99516,907,3601953,0,61.1015721,-149.8226304
600,202387,2,Alaska,AK,"Aleutians East Borough",Girdwood,"Akutan city",Track,Track,99587,907,1404917227,154085085,60.9724621,-149.0849841
601,202397,2,Alaska,AK,"Aleutians East Borough",Bethel,"Akutan city",Track,Track,99559,907,567034388,27957930,60.8141554,-161.8508097
602,202407,2,Alaska,AK,"Aleutians East Borough",Dillingham,"Akutan city",Track,Track,99576,907,409651993,7194810,58.9684384,-158.6734216
603,202417,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99701,907,3313124,0,64.8278726,-147.7246662
604,202427,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99709,907,4661153,272144,64.8542939,-147.7832776
605,202437,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99701,907,37463502,13613806,64.8042687,-147.8115419
606,202447,2,Alaska,AK,"Aleutians East Borough",Fairbanks,"Akutan city",Track,Track,99709,907,81642676,241746,64.9027074,-147.7951782
607,202457,2,Alaska,AK,"Aleutians East Borough","North Pole","Akutan city",Track,Track,99705,907,127539635,2040600,64.7752542,-147.2484609
610,202487,2,Alaska,AK,"Aleutians East Borough",Juneau,"Akutan city",Track,Track,99801,907,7489229,36094,58.3972,-134.5719857
613,202517,2,Alaska,AK,"Aleutians East Borough",Kenai,"Akutan city",Track,Track,99611,907,74051354,139942927,60.5838565,-151.3261799
614,202527,2,Alaska,AK,"Aleutians East Borough",Nikolaevsk,"Akutan city",Track,Track,99556,907,1502551013,1396368032,59.8999551,-151.5703879
615,202537,2,Alaska,AK,"Aleutians East Borough","Fritz Creek","Akutan city",Track,Track,99603,907,521288307,76418835,59.8068599,-151.1233016
616,202547,2,Alaska,AK,"Aleutians East Borough",Ketchikan,"Akutan city",Track,Track,99901,907,13478407,1172057,55.3715161,-131.6695939
619,202577,2,Alaska,AK,"Aleutians East Borough",Palmer,"Akutan city",Track,Track,99645,907,392213426,2096459,61.7170925,-149.1964285
620,202587,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99687,907,55682951,803774,61.5191219,-149.6716836
621,202597,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99645,907,137183317,1549300,61.661322,-149.4872195
622,202607,2,Alaska,AK,"Aleutians East Borough",Wasilla,"Akutan city",Track,Track,99654,907,12673363,2026311,61.6021527,-149.3433531
623,202617,2,Alaska,AK,"Aleutians East Borough",Palmer,"Akutan city",Track,Track,99645,907,409022670,76506432,61.5337269,-148.9877062
624,202627,2,Alaska,AK,"Aleutians East Borough",Nome,"Akutan city",Track,Track,99762,907,1908739435,562656735,64.6079069,-165.453872
627,202657,2,Alaska,AK,"Aleutians East Borough",Metlakatla,"Akutan city",Track,Track,99926,907,343946421,213611590,55.138352,-131.4704235
628,202667,2,Alaska,AK,"Aleutians East Borough",Sitka,"Akutan city",Track,Track,99835,907,17109651,32661843,57.0451454,-135.3522511
632,4023,4,Arizona,AZ,"Apache County","Fort Defiance",Chinle,Track,Track,86504,928,792172786,627645,35.9506832,-109.1461416
634,40223,4,Arizona,AZ,"Apache County",Pomerene,Chinle,Track,Track,85627,520,1670157893,848039,32.200019,-110.2836792
635,40233,4,Arizona,AZ,"Apache County",Hereford,Chinle,Track,Track,85615,520,329303180,2659035,31.4646753,-110.0397849
636,40243,4,Arizona,AZ,"Apache County","Sierra Vista",Chinle,Track,Track,85635,520,18873357,17237,31.543283,-110.2155629
637,40253,4,Arizona,AZ,"Apache County",Flagstaff,Chinle,Track,Track,86004,928,10587881,21121,35.2275284,-111.5565227
638,40263,4,Arizona,AZ,"Apache County",Flagstaff,Chinle,Track,Track,86004,602,783976367,197325,35.3071243,-111.3838286
639,40273,4,Arizona,AZ,"Apache County","Tuba City",Chinle,Track,Track,86045,928,256564162,114258,36.0513606,-111.1899102
640,40283,4,Arizona,AZ,"Apache County",Young,Chinle,Track,Track,85554,928,1312861414,495118,34.0978185,-111.0155491
642,401539,4,Arizona,AZ,"Pima County",Sells,"Ali Molina",CDP,place,85634,520,1996741,0,31.902547,-111.780387
643,401549,4,Arizona,AZ,"Pinal County",Eloy,"Arizona City",CDP,place,85131,520,15901047,186302,32.750787,-111.670454
644,401559,4,Arizona,AZ,"Mohave County",Littlefield,"Beaver Dam",CDP,place,86432,928,21799318,0,36.907098,-113.936313
645,401569,4,Arizona,AZ,"Cochise County",Bowie,Bowie,CDP,place,85605,520,4393141,0,32.324831,-109.484454
646,401579,4,Arizona,AZ,"Coconino County","Tuba City",Cameron,CDP,place,86045,928,48495778,43135,35.853193,-111.428585
647,401589,4,Arizona,AZ,"Pima County",Tucson,Catalina,CDP,place,85739,520,36546383,0,32.484902,-110.899633
648,401599,4,Arizona,AZ,"Navajo County",Chinle,Chilchinbito,CDP,place,86503,928,61541732,27332,36.491359,-110.049912
649,401609,4,Arizona,AZ,"Mohave County",Kingman,"Clacks Canyon",CDP,place,86401,928,8604897,0,35.220358,-114.0723
650,401619,4,Arizona,AZ,"Gila County",Globe,"Copper Hill",CDP,place,85501,928,19032541,3749,33.430941,-110.746483
651,401629,4,Arizona,AZ,"Gila County",Globe,Cutter,CDP,place,85501,928,2138576,0,33.35838,-110.659327
652,401639,4,Arizona,AZ,"Yuma County",Yuma,"Donovan Estates",CDP,place,85364,928,314190,0,32.709354,-114.678223
653,401649,4,Arizona,AZ,"Gila County",Globe,"East Globe",CDP,place,85501,928,8926975,0,33.35121,-110.705266
654,401659,4,Arizona,AZ,"Navajo County",Polacca,"First Mesa",CDP,place,86042,928,40759648,20871,35.831663,-110.368892
655,401669,4,Arizona,AZ,"Coconino County",Flagstaff,"Fort Valley",CDP,place,86001,928,19798069,0,35.255416,-111.725274
656,401679,4,Arizona,AZ,"Maricopa County",Gilbert,Gilbert,Town,place,85295,480,176124143,510475,33.310345,-111.743121
657,401689,4,Arizona,AZ,"Mohave County","Dolan Springs","Grand Canyon West",CDP,place,86441,928,44522908,1066005,36.004418,-113.804103
658,401699,4,Arizona,AZ,"Gila County",Winkelman,Hayden,Town,place,85292,520,3277192,20294,32.994887,-110.779872
659,401709,4,Arizona,AZ,"Navajo County",Holbrook,"Indian Wells",CDP,place,86025,928,26925538,784,35.40925,-110.114439
660,401719,4,Arizona,AZ,"Navajo County",Kayenta,Kayenta,CDP,place,86033,928,34116189,163261,36.717169,-110.260459
661,401729,4,Arizona,AZ,"Navajo County",Kykotsmovi,"Kykotsmovi Village",CDP,place,86039,928,43824456,30639,35.810245,-110.656849
662,401739,4,Arizona,AZ,"Mohave County",Littlefield,Littlefield,CDP,place,86432,928,30994033,0,36.866273,-113.935838
663,401749,4,Arizona,AZ,"Pima County",Sells,"Maish Vaya",CDP,place,85634,520,10970122,0,32.170295,-112.134197
664,401759,4,Arizona,AZ,"Mohave County","Dolan Springs",Meadview,CDP,place,86441,928,80386657,0,35.953156,-114.078871
665,401769,4,Arizona,AZ,"Mohave County","Mohave Valley","Mojave Ranch Estates",CDP,place,86440,928,1937625,0,34.944901,-114.590643
666,401779,4,Arizona,AZ,"Santa Cruz County",Temp,"Nogales city",City,place,85282,480,53915279,52011,31.362463,-110.933538
667,401789,4,Arizona,AZ,"Gila County",Payson,"Oxbow Estates",CDP,place,85541,928,1271640,390,34.180335,-111.343012
668,401799,4,Arizona,AZ,"Gila County",Payson,Payson,Town,place,85547,928,50110915,18653,34.243893,-111.31884
669,401809,4,Arizona,AZ,"Graham County",Pima,Pima,Town,place,85543,928,17169776,116004,32.88156,-109.843764
670,401819,4,Arizona,AZ,"Cochise County",Douglas,Pirtleville,CDP,place,85608,520,4825985,1270,31.360894,-109.566052
671,401829,4,Arizona,AZ,"Yuma County",Somerton,"Rancho Mesa Verde",CDP,place,85350,928,290861,0,32.594385,-114.655084
672,401839,4,Arizona,AZ,"Gila County","Tonto Basin",Roosevelt,CDP,place,85553,928,6966992,22644,33.657393,-111.127051
673,401849,4,Arizona,AZ,"Pima County","Green Valley",Sahuarita,Town,place,85614,520,81484003,0,31.932739,-110.96536
674,401859,4,Arizona,AZ,"Pinal County","San Manuel","San Manuel",CDP,place,85631,520,53673060,78904,32.60603,-110.647113
675,401869,4,Arizona,AZ,"Navajo County","Second Mesa","Second Mesa",CDP,place,86043,928,103921612,38150,35.851387,-110.49799
676,401879,4,Arizona,AZ,"Cochise County","Sierra Vista","Sierra Vista city",City,place,85635,520,394277330,678788,31.56541,-110.314508
677,401889,4,Arizona,AZ,"Apache County",Eagar,Springerville,Town,place,85925,928,29847566,422096,34.171921,-109.306892
678,401899,4,Arizona,AZ,"Maricopa County",Surprise,"Sun City West",CDP,place,85374,623,28151296,8243,33.671383,-112.357187
679,401909,4,Arizona,AZ,"Yuma County",Roll,Tacna,CDP,place,85347,928,4979033,0,32.700435,-113.961785
680,401919,4,Arizona,AZ,"Coconino County",Winslow,"Tolani Lake",CDP,place,86047,928,1107069,0,35.430955,-110.84315
681,401929,4,Arizona,AZ,"Pinal County",Superior,Top-of-the-World,CDP,place,85273,520,15700609,0,33.347668,-110.999724
682,401939,4,Arizona,AZ,"Coconino County",Page,Tusayan,Town,place,86040,928,43569855,0,35.954964,-112.120196
683,401949,4,Arizona,AZ,"Yavapai County",Cottonwood,"Verde Village",CDP,place,86326,928,18030574,0,34.711987,-111.993997
684,401959,4,Arizona,AZ,"Yuma County",Wellton,"Wellton Hills",CDP,place,85356,928,1656151,0,32.623189,-114.145234
685,401969,4,Arizona,AZ,"Pima County",Ajo,Why,CDP,place,85321,520,23195005,0,32.258973,-112.730634
686,401979,4,Arizona,AZ,"Mohave County","Mohave Valley","Willow Valley",CDP,place,86440,928,12784253,98504,34.927669,-114.626595
687,401989,4,Arizona,AZ,"Yavapai County",Yarnell,Yarnell,CDP,place,85362,928,22855950,0,34.228248,-112.763062
688,402103,4,Arizona,AZ,"Apache County",Morenci,Chinle,Track,Track,85540,928,319216540,7585923,32.9929864,-109.3323888
689,402113,4,Arizona,AZ,"Apache County",Ehrenberg,Chinle,Track,Track,85334,928,1583765313,0,33.2825883,-114.4150358
690,402123,4,Arizona,AZ,"Apache County","Sun City",Chinle,Track,Track,85373,623,3907853,0,33.6751574,-112.3386479
691,402133,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85387,623,2180184,0,33.6762281,-112.4163657
692,402143,4,Arizona,AZ,"Apache County",Buckeye,Chinle,Track,Track,85322,623,661453568,125164,33.5484373,-112.6462541
693,402153,4,Arizona,AZ,"Apache County","El Mirage",Chinle,Track,Track,85335,623,3955451,93784,33.6196477,-112.3144574
694,402163,4,Arizona,AZ,"Apache County","Litchfield Park",Chinle,Track,Track,85340,623,3850676,11138,33.4834524,-112.3250332
695,402173,4,Arizona,AZ,"Apache County",Goodyear,Chinle,Track,Track,85338,623,14503084,13707,33.413794,-112.3997841
696,402183,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85379,623,2592282,0,33.6165068,-112.3678926
697,402193,4,Arizona,AZ,"Apache County",Surprise,Chinle,Track,Track,85379,623,36407150,86468,33.5589526,-112.4016176
698,402203,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85382,623,3332748,30221,33.6294009,-112.2828515
699,402213,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85381,623,2435718,0,33.6033854,-112.2606851
700,402223,4,Arizona,AZ,"Apache County",Peoria,Chinle,Track,Track,85345,623,2569200,0,33.5885301,-112.228887
701,402233,4,Arizona,AZ,"Apache County",Phoenix,Chinle,Track,Track,85037,623,1297867,0,33.4870407,-112.2421267
702,402243,4,Arizona,AZ,"Apache County",Avondale,Chinle,Track,Track,85323,623,3195695,0,33.4702087,-112.2812089
703,402253,4,Arizona,AZ,"Apache County",Glendale,Chinle,Track,Track,85305,623,18953599,0,33.4006324,-112.3294874
